"UniqueID","Probability1"
7467,0.0274005819592628
7468,0.288888888888889
7469,0.0274005819592628
7470,0.833046471600688
7471,0.0274005819592628
7472,0.0274005819592628
7473,0.288888888888889
7474,0.833046471600688
7475,0.833046471600688
7476,0.0274005819592628
7477,0.0274005819592628
7478,0.0274005819592628
7479,0.0274005819592628
7480,0.233122362869198
7481,0.0274005819592628
7482,0.0274005819592628
7483,0.233122362869198
7484,0.0274005819592628
7485,0.233122362869198
7486,0.0274005819592628
7487,0.0323624595469256
7488,0.0274005819592628
7489,0.0274005819592628
7490,0.0323624595469256
7491,0.0274005819592628
7492,0.0274005819592628
7493,0.0274005819592628
7494,0.0274005819592628
7495,0.833046471600688
7496,0.833046471600688
7497,0.0274005819592628
7498,0.233122362869198
7499,0.288888888888889
7500,0.233122362869198
7501,0.0274005819592628
7502,0.833046471600688
7503,0.833046471600688
7504,0.0274005819592628
7505,0.288888888888889
7506,0.0274005819592628
7507,0.444933920704846
7508,0.0274005819592628
7509,0.833046471600688
7510,0.0274005819592628
7511,0.288888888888889
7512,0.0274005819592628
7513,0.444933920704846
7514,0.233122362869198
7515,0.0274005819592628
7516,0.0274005819592628
7517,0.0274005819592628
7518,0.0274005819592628
7519,0.717277486910995
7520,0.444933920704846
7521,0.233122362869198
7522,0.0274005819592628
7523,0.0274005819592628
7524,0.233122362869198
7525,0.0274005819592628
7526,0.0323624595469256
7527,0.833046471600688
7528,0.0274005819592628
7529,0.233122362869198
7530,0.0274005819592628
7531,0.288888888888889
7532,0.288888888888889
7533,0.833046471600688
7534,0.833046471600688
7535,0.288888888888889
7536,0.444933920704846
7537,0.0161290322580645
7538,0.833046471600688
7539,0.233122362869198
7540,0.0274005819592628
7541,0.833046471600688
7542,0.833046471600688
7543,0.0274005819592628
7544,0.833046471600688
7545,0.0274005819592628
7546,0.0274005819592628
7547,0.0274005819592628
7548,0.0274005819592628
7549,0.233122362869198
7550,0.0274005819592628
7551,0.0274005819592628
7552,0.0274005819592628
7553,0.0274005819592628
7554,0.0274005819592628
7555,0.717277486910995
7556,0.0274005819592628
7557,0.233122362869198
7558,0.833046471600688
7559,0.233122362869198
7560,0.0274005819592628
7561,0.0274005819592628
7562,0.233122362869198
7563,0.0274005819592628
7564,0.0274005819592628
7565,0.0274005819592628
7566,0.0274005819592628
7567,0.0274005819592628
7568,0.233122362869198
7569,0.444933920704846
7570,0.0274005819592628
7571,0.0274005819592628
7572,0.233122362869198
7573,0.833046471600688
7574,0.0274005819592628
7575,0.0274005819592628
7576,0.0274005819592628
7577,0.0274005819592628
7578,0.444933920704846
7579,0.0274005819592628
7580,0.0274005819592628
7581,0.444933920704846
7582,0.0274005819592628
7583,0.0274005819592628
7584,0.833046471600688
7585,0.833046471600688
7586,0.233122362869198
7587,0.0274005819592628
7588,0.0274005819592628
7589,0.0274005819592628
7590,0.0274005819592628
7591,0.0274005819592628
7592,0.0274005819592628
7593,0.0274005819592628
7594,0.0323624595469256
7595,0.0274005819592628
7596,0.233122362869198
7597,0.233122362869198
7598,0.0274005819592628
7599,0.0274005819592628
7600,0.233122362869198
7601,0.0274005819592628
7602,0.0323624595469256
7603,0.0274005819592628
7604,0.0274005819592628
7605,0.0323624595469256
7606,0.0323624595469256
7607,0.0274005819592628
7608,0.0274005819592628
7609,0.0274005819592628
7610,0.0274005819592628
7611,0.444933920704846
7612,0.0274005819592628
7613,0.0274005819592628
7614,0.833046471600688
7615,0.233122362869198
7616,0.233122362869198
7617,0.233122362869198
7618,0.0274005819592628
7619,0.833046471600688
7620,0.0274005819592628
7621,0.0274005819592628
7622,0.0161290322580645
7623,0.0274005819592628
7624,0.0274005819592628
7625,0.233122362869198
7626,0.0274005819592628
7627,0.0274005819592628
7628,0.233122362869198
7629,0.0274005819592628
7630,0.0274005819592628
7631,0.0323624595469256
7632,0.0274005819592628
7633,0.0274005819592628
7634,0.233122362869198
7635,0.833046471600688
7636,0.833046471600688
7637,0.233122362869198
7638,0.0274005819592628
7639,0.444933920704846
7640,0.0274005819592628
7641,0.0274005819592628
7642,0.0274005819592628
7643,0.0274005819592628
7644,0.0274005819592628
7645,0.0274005819592628
7646,0.833046471600688
7647,0.0274005819592628
7648,0.0274005819592628
7649,0.833046471600688
7650,0.0274005819592628
7651,0.0274005819592628
7652,0.0274005819592628
7653,0.0274005819592628
7654,0.0274005819592628
7655,0.0274005819592628
7656,0.0274005819592628
7657,0.0274005819592628
7658,0.0274005819592628
7659,0.0274005819592628
7660,0.0274005819592628
7661,0.0274005819592628
7662,0.0274005819592628
7663,0.0274005819592628
7664,0.0274005819592628
7665,0.0274005819592628
7666,0.0274005819592628
7667,0.0274005819592628
7668,0.0274005819592628
7669,0.0274005819592628
7670,0.444933920704846
7671,0.233122362869198
7672,0.233122362869198
7673,0.717277486910995
7674,0.0274005819592628
7675,0.0274005819592628
7676,0.444933920704846
7677,0.0274005819592628
7678,0.0274005819592628
7679,0.0274005819592628
7680,0.233122362869198
7681,0.0274005819592628
7682,0.0323624595469256
7683,0.0274005819592628
7684,0.233122362869198
7685,0.0274005819592628
7686,0.0274005819592628
7687,0.0274005819592628
7688,0.233122362869198
7689,0.233122362869198
7690,0.0274005819592628
7691,0.0323624595469256
7692,0.0323624595469256
7693,0.0274005819592628
7694,0.233122362869198
7695,0.0274005819592628
7696,0.0274005819592628
7697,0.0274005819592628
7698,0.233122362869198
7699,0.233122362869198
7700,0.0274005819592628
7701,0.0274005819592628
7702,0.0274005819592628
7703,0.0274005819592628
7704,0.0274005819592628
7705,0.833046471600688
7706,0.0274005819592628
7707,0.833046471600688
7708,0.233122362869198
7709,0.0274005819592628
7710,0.0274005819592628
7711,0.233122362869198
7712,0.0161290322580645
7713,0.0274005819592628
7714,0.233122362869198
7715,0.0274005819592628
7716,0.0274005819592628
7717,0.444933920704846
7718,0.0274005819592628
7719,0.0274005819592628
7720,0.0274005819592628
7721,0.0274005819592628
7722,0.0274005819592628
7723,0.0274005819592628
7724,0.0323624595469256
7725,0.833046471600688
7726,0.0274005819592628
7727,0.444933920704846
7728,0.0274005819592628
7729,0.0274005819592628
7730,0.0274005819592628
7731,0.0274005819592628
7732,0.0274005819592628
7733,0.0274005819592628
7734,0.833046471600688
7735,0.0274005819592628
7736,0.0274005819592628
7737,0.0274005819592628
7738,0.0274005819592628
7739,0.0274005819592628
7740,0.0274005819592628
7741,0.0274005819592628
7742,0.833046471600688
7743,0.833046471600688
7744,0.0274005819592628
7745,0.0274005819592628
7746,0.0274005819592628
7747,0.0274005819592628
7748,0.288888888888889
7749,0.0274005819592628
7750,0.0274005819592628
7751,0.0274005819592628
7752,0.0274005819592628
7753,0.0274005819592628
7754,0.0274005819592628
7755,0.0274005819592628
7756,0.0274005819592628
7757,0.0274005819592628
7758,0.0274005819592628
7759,0.833046471600688
7760,0.0274005819592628
7761,0.233122362869198
7762,0.0274005819592628
7763,0.0274005819592628
7764,0.0274005819592628
7765,0.0274005819592628
7766,0.0274005819592628
7767,0.0274005819592628
7768,0.233122362869198
7769,0.0274005819592628
7770,0.0274005819592628
7771,0.0274005819592628
7772,0.0274005819592628
7773,0.0274005819592628
7774,0.0274005819592628
7775,0.0274005819592628
7776,0.0274005819592628
7777,0.717277486910995
7778,0.0274005819592628
7779,0.0274005819592628
7780,0.0274005819592628
7781,0.233122362869198
7782,0.0274005819592628
7783,0.0274005819592628
7784,0.0274005819592628
7785,0.0274005819592628
7786,0.233122362869198
7787,0.0274005819592628
7788,0.0274005819592628
7789,0.717277486910995
7790,0.0274005819592628
7791,0.444933920704846
7792,0.0274005819592628
7793,0.233122362869198
7794,0.444933920704846
7795,0.0274005819592628
7796,0.233122362869198
7797,0.0274005819592628
7798,0.717277486910995
7799,0.0274005819592628
7800,0.0274005819592628
7801,0.0274005819592628
7802,0.0274005819592628
7803,0.0274005819592628
7804,0.444933920704846
7805,0.0274005819592628
7806,0.0274005819592628
7807,0.0274005819592628
7808,0.0274005819592628
7809,0.0323624595469256
7810,0.0274005819592628
7811,0.444933920704846
7812,0.233122362869198
7813,0.233122362869198
7814,0.233122362869198
7815,0.233122362869198
7816,0.0323624595469256
7817,0.0323624595469256
7818,0.0274005819592628
7819,0.0274005819592628
7820,0.0323624595469256
7821,0.0323624595469256
7822,0.0274005819592628
7823,0.0274005819592628
7824,0.0274005819592628
7825,0.0323624595469256
7826,0.0274005819592628
7827,0.833046471600688
7828,0.0323624595469256
7829,0.833046471600688
7830,0.0274005819592628
7831,0.233122362869198
7832,0.0274005819592628
7833,0.0274005819592628
7834,0.233122362869198
7835,0.833046471600688
7836,0.0161290322580645
7837,0.0274005819592628
7838,0.0274005819592628
7839,0.0274005819592628
7840,0.0274005819592628
7841,0.233122362869198
7842,0.444933920704846
7843,0.0274005819592628
7844,0.0274005819592628
7845,0.233122362869198
7846,0.0274005819592628
7847,0.233122362869198
7848,0.0274005819592628
7849,0.0274005819592628
7850,0.0274005819592628
7851,0.0274005819592628
7852,0.0274005819592628
7853,0.0274005819592628
7854,0.0274005819592628
7855,0.833046471600688
7856,0.717277486910995
7857,0.233122362869198
7858,0.0274005819592628
7859,0.0274005819592628
7860,0.0274005819592628
7861,0.0274005819592628
7862,0.0274005819592628
7863,0.0274005819592628
7864,0.833046471600688
7865,0.288888888888889
7866,0.0274005819592628
7867,0.0274005819592628
7868,0.0274005819592628
7869,0.444933920704846
7870,0.444933920704846
7871,0.0274005819592628
7872,0.0274005819592628
7873,0.233122362869198
7874,0.444933920704846
7875,0.0274005819592628
7876,0.0274005819592628
7877,0.0274005819592628
7878,0.444933920704846
7879,0.0274005819592628
7880,0.0274005819592628
7881,0.717277486910995
7882,0.0274005819592628
7883,0.833046471600688
7884,0.0274005819592628
7885,0.0274005819592628
7886,0.444933920704846
7887,0.233122362869198
7888,0.233122362869198
7889,0.833046471600688
7890,0.0274005819592628
7891,0.717277486910995
7892,0.0274005819592628
7893,0.0274005819592628
7894,0.0274005819592628
7895,0.0274005819592628
7896,0.0274005819592628
7897,0.444933920704846
7898,0.0323624595469256
7899,0.0274005819592628
7900,0.0274005819592628
7901,0.0274005819592628
7902,0.0274005819592628
7903,0.0274005819592628
7904,0.0274005819592628
7905,0.0274005819592628
7906,0.233122362869198
7907,0.233122362869198
7908,0.233122362869198
7909,0.0274005819592628
7910,0.0274005819592628
7911,0.0323624595469256
7912,0.0274005819592628
7913,0.0274005819592628
7914,0.0274005819592628
7915,0.0274005819592628
7916,0.0274005819592628
7917,0.0323624595469256
7918,0.0274005819592628
7919,0.0274005819592628
7920,0.0274005819592628
7921,0.0274005819592628
7922,0.0274005819592628
7923,0.833046471600688
7924,0.233122362869198
7925,0.233122362869198
7926,0.0274005819592628
7927,0.717277486910995
7928,0.233122362869198
7929,0.0274005819592628
7930,0.717277486910995
7931,0.717277486910995
7932,0.833046471600688
7933,0.0274005819592628
7934,0.0274005819592628
7935,0.0274005819592628
7936,0.0274005819592628
7937,0.0274005819592628
7938,0.444933920704846
7939,0.833046471600688
7940,0.0274005819592628
7941,0.0274005819592628
7942,0.0274005819592628
7943,0.0274005819592628
7944,0.0274005819592628
7945,0.0274005819592628
7946,0.0274005819592628
7947,0.0274005819592628
7948,0.0274005819592628
7949,0.0274005819592628
7950,0.0274005819592628
7951,0.0274005819592628
7952,0.0274005819592628
7953,0.0274005819592628
7954,0.0274005819592628
7955,0.0274005819592628
7956,0.0274005819592628
7957,0.0274005819592628
7958,0.233122362869198
7959,0.717277486910995
7960,0.288888888888889
7961,0.233122362869198
7962,0.0274005819592628
7963,0.0274005819592628
7964,0.0274005819592628
7965,0.0274005819592628
7966,0.0274005819592628
7967,0.0274005819592628
7968,0.0274005819592628
7969,0.717277486910995
7970,0.0274005819592628
7971,0.233122362869198
7972,0.0274005819592628
7973,0.0274005819592628
7974,0.0274005819592628
7975,0.0274005819592628
7976,0.0274005819592628
7977,0.0274005819592628
7978,0.833046471600688
7979,0.444933920704846
7980,0.0274005819592628
7981,0.0274005819592628
7982,0.0274005819592628
7983,0.717277486910995
7984,0.0274005819592628
7985,0.0274005819592628
7986,0.717277486910995
7987,0.0274005819592628
7988,0.0274005819592628
7989,0.833046471600688
7990,0.0274005819592628
7991,0.0274005819592628
7992,0.0274005819592628
7993,0.0274005819592628
7994,0.0274005819592628
7995,0.0274005819592628
7996,0.0274005819592628
7997,0.0274005819592628
7998,0.0274005819592628
7999,0.0274005819592628
8000,0.0274005819592628
8001,0.0274005819592628
8002,0.233122362869198
8003,0.233122362869198
8004,0.233122362869198
8005,0.0323624595469256
8006,0.0274005819592628
8007,0.0274005819592628
8008,0.0274005819592628
8009,0.0274005819592628
8010,0.233122362869198
8011,0.0323624595469256
8012,0.0274005819592628
8013,0.0323624595469256
8014,0.288888888888889
8015,0.0274005819592628
8016,0.833046471600688
8017,0.833046471600688
8018,0.833046471600688
8019,0.833046471600688
8020,0.444933920704846
8021,0.833046471600688
8022,0.0274005819592628
8023,0.0274005819592628
8024,0.0274005819592628
8025,0.444933920704846
8026,0.833046471600688
8027,0.0161290322580645
8028,0.833046471600688
8029,0.0274005819592628
8030,0.0323624595469256
8031,0.0274005819592628
8032,0.0274005819592628
8033,0.0274005819592628
8034,0.0274005819592628
8035,0.0274005819592628
8036,0.444933920704846
8037,0.233122362869198
8038,0.0274005819592628
8039,0.833046471600688
8040,0.0274005819592628
8041,0.233122362869198
8042,0.233122362869198
8043,0.717277486910995
8044,0.833046471600688
8045,0.0274005819592628
8046,0.0161290322580645
8047,0.0274005819592628
8048,0.233122362869198
8049,0.0274005819592628
8050,0.0274005819592628
8051,0.0274005819592628
8052,0.0274005819592628
8053,0.833046471600688
8054,0.0274005819592628
8055,0.833046471600688
8056,0.0274005819592628
8057,0.833046471600688
8058,0.288888888888889
8059,0.0274005819592628
8060,0.0274005819592628
8061,0.0274005819592628
8062,0.0274005819592628
8063,0.0274005819592628
8064,0.0274005819592628
8065,0.0274005819592628
8066,0.833046471600688
8067,0.0274005819592628
8068,0.233122362869198
8069,0.0274005819592628
8070,0.833046471600688
8071,0.0274005819592628
8072,0.233122362869198
8073,0.0274005819592628
8074,0.833046471600688
8075,0.0274005819592628
8076,0.233122362869198
8077,0.0274005819592628
8078,0.0274005819592628
8079,0.444933920704846
8080,0.0274005819592628
8081,0.0274005819592628
8082,0.0274005819592628
8083,0.0274005819592628
8084,0.0274005819592628
8085,0.0274005819592628
8086,0.0274005819592628
8087,0.444933920704846
8088,0.233122362869198
8089,0.0274005819592628
8090,0.233122362869198
8091,0.0274005819592628
8092,0.0274005819592628
8093,0.233122362869198
8094,0.0274005819592628
8095,0.0274005819592628
8096,0.0274005819592628
8097,0.0323624595469256
8098,0.0323624595469256
8099,0.0274005819592628
8100,0.0274005819592628
8101,0.0274005819592628
8102,0.444933920704846
8103,0.0274005819592628
8104,0.0274005819592628
8105,0.833046471600688
8106,0.0323624595469256
8107,0.833046471600688
8108,0.0161290322580645
8109,0.0274005819592628
8110,0.0274005819592628
8111,0.288888888888889
8112,0.717277486910995
8113,0.0274005819592628
8114,0.233122362869198
8115,0.0274005819592628
8116,0.0323624595469256
8117,0.0274005819592628
8118,0.0274005819592628
8119,0.0274005819592628
8120,0.0274005819592628
8121,0.0274005819592628
8122,0.833046471600688
8123,0.444933920704846
8124,0.0274005819592628
8125,0.833046471600688
8126,0.233122362869198
8127,0.0274005819592628
8128,0.233122362869198
8129,0.0274005819592628
8130,0.0274005819592628
8131,0.0274005819592628
8132,0.833046471600688
8133,0.233122362869198
8134,0.0274005819592628
8135,0.0274005819592628
8136,0.717277486910995
8137,0.444933920704846
8138,0.233122362869198
8139,0.717277486910995
8140,0.0274005819592628
8141,0.0274005819592628
8142,0.0274005819592628
8143,0.233122362869198
8144,0.0274005819592628
8145,0.233122362869198
8146,0.0274005819592628
8147,0.233122362869198
8148,0.0274005819592628
8149,0.0274005819592628
8150,0.0274005819592628
8151,0.0274005819592628
8152,0.0323624595469256
8153,0.0274005819592628
8154,0.0274005819592628
8155,0.0274005819592628
8156,0.0274005819592628
8157,0.0274005819592628
8158,0.0323624595469256
8159,0.0274005819592628
8160,0.0274005819592628
8161,0.0274005819592628
8162,0.833046471600688
8163,0.0274005819592628
8164,0.0274005819592628
8165,0.0274005819592628
8166,0.233122362869198
8167,0.0274005819592628
8168,0.717277486910995
8169,0.0274005819592628
8170,0.233122362869198
8171,0.0274005819592628
8172,0.0274005819592628
8173,0.0274005819592628
8174,0.0274005819592628
8175,0.233122362869198
8176,0.833046471600688
8177,0.0274005819592628
8178,0.0274005819592628
8179,0.233122362869198
8180,0.0274005819592628
8181,0.233122362869198
8182,0.0274005819592628
8183,0.233122362869198
8184,0.0274005819592628
8185,0.0274005819592628
8186,0.0274005819592628
8187,0.444933920704846
8188,0.0274005819592628
8189,0.0274005819592628
8190,0.233122362869198
8191,0.233122362869198
8192,0.0323624595469256
8193,0.0274005819592628
8194,0.0323624595469256
8195,0.833046471600688
8196,0.833046471600688
8197,0.233122362869198
8198,0.833046471600688
8199,0.833046471600688
8200,0.0161290322580645
8201,0.233122362869198
8202,0.0274005819592628
8203,0.233122362869198
8204,0.0274005819592628
8205,0.0274005819592628
8206,0.0274005819592628
8207,0.0274005819592628
8208,0.0274005819592628
8209,0.0323624595469256
8210,0.0274005819592628
8211,0.0323624595469256
8212,0.0274005819592628
8213,0.0274005819592628
8214,0.833046471600688
8215,0.444933920704846
8216,0.233122362869198
8217,0.717277486910995
8218,0.0274005819592628
8219,0.0274005819592628
8220,0.717277486910995
8221,0.833046471600688
8222,0.833046471600688
8223,0.0274005819592628
8224,0.444933920704846
8225,0.0274005819592628
8226,0.0274005819592628
8227,0.0274005819592628
8228,0.0274005819592628
8229,0.233122362869198
8230,0.833046471600688
8231,0.0274005819592628
8232,0.0274005819592628
8233,0.0274005819592628
8234,0.0274005819592628
8235,0.444933920704846
8236,0.0274005819592628
8237,0.444933920704846
8238,0.0274005819592628
8239,0.0274005819592628
8240,0.0274005819592628
8241,0.444933920704846
8242,0.233122362869198
8243,0.288888888888889
8244,0.0323624595469256
8245,0.0323624595469256
8246,0.0274005819592628
8247,0.0274005819592628
8248,0.0274005819592628
8249,0.833046471600688
8250,0.833046471600688
8251,0.833046471600688
8252,0.833046471600688
8253,0.288888888888889
8254,0.0274005819592628
8255,0.0323624595469256
8256,0.833046471600688
8257,0.0274005819592628
8258,0.717277486910995
8259,0.0274005819592628
8260,0.0274005819592628
8261,0.0161290322580645
8262,0.0274005819592628
8263,0.0323624595469256
8264,0.833046471600688
8265,0.0274005819592628
8266,0.0274005819592628
8267,0.717277486910995
8268,0.717277486910995
8269,0.0274005819592628
8270,0.0274005819592628
8271,0.444933920704846
8272,0.233122362869198
8273,0.0274005819592628
8274,0.0274005819592628
8275,0.833046471600688
8276,0.233122362869198
8277,0.233122362869198
8278,0.0274005819592628
8279,0.0274005819592628
8280,0.233122362869198
8281,0.0161290322580645
8282,0.0274005819592628
8283,0.717277486910995
8284,0.444933920704846
8285,0.0274005819592628
8286,0.0274005819592628
8287,0.0274005819592628
8288,0.233122362869198
8289,0.0274005819592628
8290,0.717277486910995
8291,0.444933920704846
8292,0.0274005819592628
8293,0.233122362869198
8294,0.0274005819592628
8295,0.444933920704846
8296,0.0274005819592628
8297,0.0274005819592628
8298,0.833046471600688
8299,0.833046471600688
8300,0.833046471600688
8301,0.0274005819592628
8302,0.233122362869198
8303,0.0274005819592628
8304,0.0274005819592628
8305,0.0274005819592628
8306,0.0274005819592628
8307,0.0274005819592628
8308,0.0274005819592628
8309,0.233122362869198
8310,0.0323624595469256
8311,0.0274005819592628
8312,0.833046471600688
8313,0.0323624595469256
8314,0.0274005819592628
8315,0.288888888888889
8316,0.0161290322580645
8317,0.0274005819592628
8318,0.0274005819592628
8319,0.0274005819592628
8320,0.717277486910995
8321,0.0274005819592628
8322,0.0274005819592628
8323,0.0274005819592628
8324,0.833046471600688
8325,0.833046471600688
8326,0.0274005819592628
8327,0.0274005819592628
8328,0.0274005819592628
8329,0.0274005819592628
8330,0.233122362869198
8331,0.833046471600688
8332,0.0274005819592628
8333,0.0274005819592628
8334,0.0274005819592628
8335,0.833046471600688
8336,0.0274005819592628
8337,0.0274005819592628
8338,0.0274005819592628
8339,0.233122362869198
8340,0.0274005819592628
8341,0.0274005819592628
8342,0.444933920704846
8343,0.0274005819592628
8344,0.0274005819592628
8345,0.444933920704846
8346,0.0274005819592628
8347,0.0274005819592628
8348,0.0274005819592628
8349,0.0274005819592628
8350,0.0274005819592628
8351,0.0274005819592628
8352,0.0274005819592628
8353,0.233122362869198
8354,0.0274005819592628
8355,0.0323624595469256
8356,0.0274005819592628
8357,0.0274005819592628
8358,0.833046471600688
8359,0.833046471600688
8360,0.233122362869198
8361,0.0274005819592628
8362,0.444933920704846
8363,0.0274005819592628
8364,0.233122362869198
8365,0.0274005819592628
8366,0.833046471600688
8367,0.0274005819592628
8368,0.833046471600688
8369,0.833046471600688
8370,0.833046471600688
8371,0.0274005819592628
8372,0.0274005819592628
8373,0.0323624595469256
8374,0.0274005819592628
8375,0.833046471600688
8376,0.0274005819592628
8377,0.0274005819592628
8378,0.0274005819592628
8379,0.0274005819592628
8380,0.288888888888889
8381,0.0274005819592628
8382,0.444933920704846
8383,0.444933920704846
8384,0.0274005819592628
8385,0.0274005819592628
8386,0.444933920704846
8387,0.0274005819592628
8388,0.0274005819592628
8389,0.0274005819592628
8390,0.0274005819592628
8391,0.444933920704846
8392,0.233122362869198
8393,0.0274005819592628
8394,0.0274005819592628
8395,0.0274005819592628
8396,0.0274005819592628
8397,0.233122362869198
8398,0.0274005819592628
8399,0.0323624595469256
8400,0.0274005819592628
8401,0.0323624595469256
8402,0.833046471600688
